"mz","intensity","rt"
815.5014,85268,675
816.3634,80228,762
817.425,110114,684
817.4461,22217,769
817.5541,130349,823
817.5674,336000,654
817.5886,97092,1194
818.0604,13338,662
818.4265,37406,701
818.4511,11322,770
818.4963,12366,760
818.5569,10450,794
818.5711,79011,668
818.5918,41841,1195
819.5692,13547,662
821.3827,143030,514
821.4195,27394,771
821.4955,1353789,890
821.5,78071,1161
822.3866,43914,516
822.4987,355183,890
822.5015,25103,1163
823.3913,11772,501
823.4176,37256,692
823.4355,10966,770
823.4751,155329,750
823.4985,37214,827
824.4794,11961,727
824.6531,13196,943
825.4519,13095,771
825.4694,24933,593
825.5593,77471,841
825.5764,12047,1119
826.186,14397,999
826.4735,10076,593
826.6594,27905,975
826.9423,28193,608
827.16,179153,790
827.4491,34975,789
827.6597,15402,975
828.5257,1042202,814
829.3133,12140,688
829.4125,54874,769
829.4619,10969,792
829.5286,299725,810
829.8447,5044528,838
830.0803,93582,849
830.4156,10210,769
830.5879,16146,701
830.8479,876528,838
831.1441,73209,495
831.4081,141551,772
831.5707,94846,1007
831.5821,25318,637
831.6523,41845,1117
831.8413,3795548,826
831.999,77001,998
832.0767,130905,856
832.146,27545,480
832.192,57669,638
832.4106,40755,772
832.6545,13861,1117
832.6835,56721,968
832.8444,892131,838
833.195,376324,1005
833.3472,22590,554
833.4106,14278,772
833.4301,13952,1021
833.5127,989026,501
833.5482,27228,1080
833.6958,196203,988
833.7118,438759,972
833.8383,4560097,849
833.9973,79295,993
834.0741,88526,849
834.1939,74229,1013
834.5165,313363,501
834.6953,20107,1013
834.7136,206892,972
834.8425,508189,838
834.9815,29043,803
835.1949,13629,1021
835.3723,11337,981
835.5202,33305,511
835.6317,64537,999
835.7186,39710,972
835.8373,588336,838
836.1111,28661,972
836.5882,36546,357
836.6344,27880,998
836.8396,77421,843
837.3529,18486,807
837.3797,81141,574
837.4909,1047721,816
837.5245,240359,838
837.6425,10766,996
837.8361,49103,849
838.3806,28273,587
838.4939,204960,813
838.5265,189768,888
838.7662,30567,967
839.4471,33953,585
839.4933,22252,761
839.5293,38272,889
839.5754,37722,921
839.6435,54300,964
839.7715,15768,967
839.8734,29678,847
840.4517,12778,585
841.4252,248688,671
841.5171,11605,933
841.8708,43295,847
842.8764,21294,1004
843.2367,12958,478
843.2471,23188,836
843.3857,24391,1030
843.4625,865897,766
843.5343,53300,732
843.8673,31630,873
844.4653,205920,765
845.3201,23121,694
845.4257,32379,753
845.4646,29781,766
845.5136,21472,645
847.4932,70487,540
847.5657,252697,879
848.5692,23008,877
849.1453,33325,692
850.0778,146516,846
851.0793,28575,846
851.4853,40636,632
851.5045,71906,857
851.5242,352868,841
852.0747,64183,846
852.4898,11895,663
852.5293,11703,838
853.1267,13100,480
853.4087,19605,502
854.5402,410811,646
855.4831,78235,442
855.5428,137056,645
855.5513,44842,888
856.5433,40742,689
859.5292,40860,679
859.5801,12758,891
859.6193,15531,995
860.0126,128919,806
860.0377,926458,911
861.0149,47072,806
861.0412,216401,922
862.0107,109117,806
862.0343,920183,940
863.012,35683,809
863.0365,139050,922
863.1178,18711,937
863.3921,32675,574
863.405,28107,1053
863.5217,126757,713
863.658,12196,1025
864.0314,132349,922
864.0663,14365,680
864.3967,11615,574
864.4091,13545,1053
864.5257,10878,714
865.3819,11746,852
865.4099,71328,603
865.4449,94957,766
865.522,536812,892
866.4127,26914,603
866.5252,84574,827
866.5281,13945,897
866.6749,23585,963
867.1561,31145,844
867.4534,45407,979
867.4807,256639,636
867.5019,79422,752
867.5337,38380,848
867.6735,10558278,994
867.913,15702,940
868.042,95898,927
868.4826,118499,635
868.5557,92091,691
868.6769,5461418,994
869.224,77011,1037
869.4288,10777,889
869.4726,42479,1082
869.4844,12995,642
869.5467,155021,664
869.5585,42290,691
869.6805,1242153,996
869.7234,39139,1046
870.0404,62065,945
870.224,17863,1046
870.5383,16263,675
870.5513,64469,668
870.6823,86639,996
871.4861,299021,979
872.4897,138336,979
872.953,54054,802
873.4873,17136,831
873.502,157225,1082
873.4937,37076,995
873.5077,11504,852
873.5453,44670,709
873.6179,10969,1056
873.6318,15874,990
873.834,617156,826
874.506,70759,1082
874.8378,99850,843
875.5967,145304,858
875.5977,82189,1005
875.8319,1023614,826
876.1143,22614,614
876.5995,10167,801
876.8354,149142,826
877.1124,10879,614
877.3729,34393,597
877.54,600467,506
877.8301,428933,838
878.0037,507930,1003
878.3743,13161,597
878.5431,207725,512
878.8323,52107,849
879.007,144583,992
879.0083,165314,1010
879.1228,24545,638
879.8223,33020,800
879.8293,45969,849
880.0004,551591,1003
881.0039,195289,998
881.4045,669712,552
881.4967,35121,618
881.5175,570046,819
881.5507,497377,876
881.9991,196664,998
882.4076,142464,550
882.4997,42630,608
882.5208,115051,800
882.5535,182957,870
882.5708,331335,692
883.0022,46471,998
883.0272,42797,830
883.0283,87961,840
883.5155,409108,776
883.5567,38646,887
883.5741,148839,692
883.6016,21707,868
883.9985,28042,1010
884.5182,33769,768
884.5194,127033,902
884.5744,58204,692
884.7672,13320,601
885.2397,178443,833
885.2395,33352,699
885.5228,59901,902
885.5426,23880,667
885.5763,13593,692
886.0808,152473,1001
886.7629,29194,601
887.0857,72571,1001
887.5606,34127,734
888.0804,109179,1001
888.7595,31935,601
888.9704,3835692,863
889.0809,44122,1001
889.1689,25506,681
889.2141,44954,860
889.5027,12546,634
889.9748,441952,847
890.0832,19811,1001
890.1686,10598,660
890.7576,22376,601
891.5364,14930,1034
891.5541,29144,1101
891.592,230436,877
891.6596,487382,997
891.6998,10982,1088
892.594,32611,877
892.6631,215751,997
892.7054,16232,980
892.7548,10006,601
893.5332,12692,693
893.6666,11245,999
895.4204,147953,538
895.5273,43005,709
895.5316,21966,857
896.4239,53505,538
896.5304,12149,730
896.6855,81358,923
897.4283,12535,538
897.6885,34430,906
899.2192,52332,801
899.5086,47200,454
899.5222,13709,437
899.6644,688325,970
900.668,286369,970
900.9119,74053,941
901.1631,47840,518
901.6715,29493,938
902.7086,116196,864
903.5578,20918,682
903.7108,25709,865
906.6416,17705,746
906.7064,35146,940
907.1928,406031,994
907.464,51253,980
907.5562,12162,656
907.6948,206224,994
907.7097,18429,939
908.1945,84880,1027
908.6919,23531,1027
909.0475,15377,730
909.4908,13639,585
909.481,27962,1083
909.5492,121884,840
910.5524,12555,840
911.528,45128,754
911.5625,29891,839
911.7164,26514,943
913.4839,54089,777
914.4877,22122,777
915.4289,10640,522
915.6447,244256,996
916.1846,10778,1059
916.6475,100558,996
916.6913,32544,978
917.4919,448851,980
917.5712,22763,711
917.6952,15253,978
918.4961,210849,980
919.4986,54332,980
919.5088,252638,1081
919.6234,85376,1002
919.6763,11615,1038
920.5114,114265,1081
920.7212,26161,980
920.8681,10396,1062
921.5663,331673,513
922.5698,127068,516
923.5426,12926,684
925.5367,16394,676
925.5441,170466,814
925.5773,518858,875
926.5466,36658,762
926.5799,84862,836
927.4489,1446693,766
927.5825,41580,886
928.4532,714395,767
929.4538,196738,767
929.5502,16044,862
929.5842,25689,752
929.6947,33126,1078
930.5252,121788,902
930.5877,13185,752
930.7009,15408,1078
931.3981,55767,538
931.5277,60048,902
931.6188,379727,1009
931.6599,28358,1093
932.3999,19729,538
932.6219,146539,1009
932.6927,10335,811
933.3971,13010,553
933.399,19204,522
933.6234,29616,1010
933.6398,72875,897
934.6361,10737,726
935.6188,202345,875
936.6212,11070,875
937.4324,38227,594
938.4359,14729,594
939.3828,13252363,620
939.4471,49472,623
939.5779,202474,840
939.6344,140228,629
939.8582,10841,610
940.3867,6686807,620
940.4505,19058,623
940.6383,17624,610
941.1184,162019,1043
941.3895,1637740,621
941.4251,132231,538
942.0801,159002,887
942.1192,26505,1055
942.3923,237002,622
942.4295,48049,538
943.0844,29487,905
943.2231,16987,1053
943.4155,252854,587
943.4336,13334,522
943.5366,39878,464
943.7244,10180,1053
944.0792,106469,887
944.4183,112437,587
945.4233,31078,587
945.4725,45985,706
946.7231,53346,843
950.23,500086,1037
950.5527,44700,639
950.7308,266465,1037
951.2317,110427,1050
951.5595,20358,639
951.7303,31981,1062
952.0406,63643,979
952.2325,11327,1069
953.577,34663,835
954.0382,78285,979
954.1906,23395,640
955.5561,15201,756
956.0358,37168,976
958.4185,12401,538
959.5791,36374,903
960.0468,43787,960
960.5834,14772,902
961.3656,312472,626
961.5396,61596,770
962.0447,28623,974
962.3692,135228,628
962.5426,39947,770
962.7332,31897,972
963.6507,89900,999
965.196,153734,686
965.1993,64217,713
965.4024,20260,587
965.4158,53023,948
965.5932,230602,520
966.4187,16451,948
966.5957,76258,523
969.5709,82329,802
969.6033,120455,880
970.0078,214715,1024
970.6072,229386,852
971.0122,73550,1028
971.3737,1804775,575
971.5686,272573,785
971.6082,47440,885
971.6272,12428,560
971.7079,128533,1054
972.0052,318816,1028
972.3766,898962,582
972.574,31189,735
972.9483,73092,847
973.0086,104440,1032
973.3807,184827,574
973.408,22954,594
974.0029,143573,1028
974.3861,20516,560
975.0061,37398,1024
975.0999,11043,809
975.4222,17692,623
976.0005,36754,1028
977.816,59058,849
979.6454,118145,874
979.8162,63942,846
981.8005,32594,1022
981.8131,40018,849
983.0204,156311,890
983.4362,65424,594
984.0243,24125,914
984.4406,29345,594
985.4536,155905,623
986.2591,35370,1077
986.457,62874,623
986.7172,122029,977
986.7595,25509,1078
987.2603,17646,1087
987.4597,16437,623
987.5614,15173,473
987.721,43237,978
988.9647,1263000,921
989.7015,20731,1126
989.9675,174681,909
991.5355,172190,790
991.6807,47688,932
992.5403,90758,790
992.6838,10673,930
993.3563,15141,560
993.5393,29241,790
993.768,26254,849
994.1064,53735,962
995.1078,26221,979
995.7649,52415,849
999.5813,10804,781
999.7385,377207,1077
999.7733,26192,848
1000.6996,25926,1034
1000.7422,177472,1077
1000.9068,34445,994
1001.701,14142,1034
1001.7454,14909,1078
1006.5612,197583,592
1007.5653,94732,592
1007.6772,36099,997
1009.4527,97220,561
1009.6205,127698,523
1010.4563,10723,562
1010.6223,22602,525
1011.3829,149278,610
1012.3879,64838,615
1013.5371,11576,763
1013.6294,370269,879
1014.6335,227060,851
1014.7473,11069,954
1015.6357,54893,884
1016.6931,19989,1034
1016.7508,17832,841
1017.5304,65051,764
1017.6962,11945,1034
1018.5339,12789,764
1019.2193,85469,867
1020.2354,66136,972
1022.2343,46974,972
1023.4895,22794,689
1023.5229,10602,575
1023.6723,55585,873
1024.2276,335501,1044
1024.4906,11519,689
1024.7276,216451,1060
1025.2283,100060,1065
1025.7322,27805,1071
1025.9682,27672,976
1027.6311,75196,812
1027.9653,27415,976
1030.7295,37495,718
1031.2201,63581,900
1031.5897,11025,465
1031.7341,12502,732
1032.222,10967,969
1033.2237,10711,1095
1033.2346,26619,749
1033.2351,863821,880
1034.0847,22482,944
1034.2372,207810,881
1035.2318,18411,979
1035.643,87289,510
1035.6495,16094,875
1035.7071,30408,1122
1036.0806,25449,944
1036.6476,54766,510
1037.5418,43445,790
1037.6512,15206,510
1038.5437,23259,790
1038.6431,657243,844
1039.6454,373361,855
1040.6503,54703,864
1041.1102,86169,1117
1041.6529,10495,863
1046.0418,36239,1008
1047.2136,85196,826
1047.2146,49214,896
1048.0835,23281,809
1048.2178,13424,830
1049.4457,16299,645
1049.7232,26687,965
1050.0811,28252,806
1051.7034,22762,994
1053.6474,36068,533
1054.6368,10634,865
1055.7633,14105,1156
1055.798,10353,1155
1057.6562,386948,883
1057.6576,35559,632
1058.4017,40965,1026
1058.6591,185640,866
1058.6596,23615,632
1059.5422,65878,763
1059.6218,57798,741
1059.6629,44603,883
1060.4005,121141,1034
1060.5467,31946,763
1060.8279,10116,946
1061.2279,27678,980
1061.5493,10247,763
1062.0125,56485,1048
1062.3994,203687,1034
1063.4026,24285,1026
1064.0082,63332,1057
1064.3971,197471,1034
1065.0109,25725,1060
1065.4002,21891,1026
1065.5149,39550,585
1065.5185,35052,609
1066.0064,68915,1046
1066.0081,60201,1064
1066.0706,22946,773
1066.3941,120475,1026
1066.5204,19956,597
1066.7671,19574,841
1067.2646,151372,1089
1067.5271,11064,596
1067.6947,11040,863
1067.7643,220305,1094
1067.7717,11753,841
1068.0698,26173,773
1068.2642,95748,1095
1068.259,33913,939
1068.3921,38756,1026
1068.766,31390,1099
1070.2561,24503,940
1072.9447,29829,908
1074.2544,10780,1077
1079.5367,10347,1021
1079.7343,37557,1118
1080.7404,10407,1123
1083.0148,194991,938
1083.2281,105389,995
1084.0173,37662,972
1084.0422,70660,803
1084.2165,133228,674
1084.2335,25632,1012
1084.6503,129092,853
1084.8267,60397,1093
1085.2221,19035,671
1085.6512,59865,853
1085.8287,39661,1093
1086.6568,17019,863
1086.8354,11793,1093
1088.5895,162868,755
1088.9587,512715,975
1089.5941,98400,755
1089.9631,74526,959
1090.5961,31729,755
1097.5048,132051,614
1098.2321,51556,692
1098.5079,56951,631
1098.8435,37909,1113
1099.2359,11874,696
1099.8481,14953,1113
1100.8419,14355,944
1101.6831,265396,849
1102.6863,142004,865
1103.2902,58574,1107
1103.4662,11087,771
1103.6892,37658,882
1103.7962,41864,1112
1104.293,23137,1112
1104.5864,14083,761
1107.7661,11105,969
1113.1925,144175,723
1114.0487,547589,800
1114.1936,11107,749
1115.0531,193098,799
1116.0478,910043,799
1117.0493,308918,799
1118.0437,471313,799
1119.0473,147096,799
1119.308,38495,975
1119.3079,14189,782
1119.5276,11301,515
1120.0414,112392,799
1121.0459,27240,800
1123.761,40656,1117
1124.7633,12794,1121
1124.7949,14253,778
1128.242,38895,718
1130.063,30387,800
1133.2869,21781,988
1134.5962,33114,755
1134.7752,13395,731
1135.6014,20674,755
1135.8105,12076,841
1141.2608,118221,1095
1141.7606,96426,1095
1142.2616,43197,1099
1142.7637,15195,1099
1145.5791,12386,762
1145.7082,170877,848
1146.713,85659,864
1151.0009,91352,998
1152.0045,68032,998
1154.8196,62116,788
1155.823,25248,787
1162.1146,130239,767
1163.1211,40466,767
1164.0913,42175,815
1164.1115,167250,767
1165.1152,44115,767
1166.1122,48582,767
1167.7868,42915,1114
1168.7939,25190,1114
1173.2294,14462,720
1175.8023,30029,871
1176.8033,21236,871
1183.0097,98719,1002
1183.2218,255902,1053
1184.0158,29592,1025
1184.2268,71916,1053
1184.297,76301,1112
1184.7995,61957,1112
1185.3,26821,1112
1185.802,23037,1117
1188.9546,55218,1011
1189.7363,96313,863
1190.7387,57778,863
1191.5885,56940,623
1192.5905,30152,623
1193.5925,12320,623
1193.6808,12916,491
1197.2561,281417,796
1198.0511,35575,818
1198.259,132473,797
1199.2647,118625,791
1199.2696,14091,846
1200.2683,16999,782
