"mz","intensity","rt"
715.9057,5492,897
716.2083,3547,475
716.2777,252297,171
716.2828,3042,36
716.3051,2156,40
716.3487,14281,72
716.3673,2593,204
716.3701,5461,64
716.3711,4204,39
716.3714,2537,426
716.3768,31716,328
716.3771,32614,99
716.3785,108698,122
716.3826,7963,666
716.3856,14076,555
716.3928,4977,373
716.3969,12045,299
716.4256,2891,727
716.4264,7192,565
716.435,2800,688
716.4384,6110,627
716.4399,1838,797
716.4415,4904,597
716.4534,4721,693
716.4564,5901,755
716.458,3413,635
716.467,3086,769
716.47,5489,679
716.4745,6554,708
716.4768,52892,738
716.4834,4636,797
716.484,3162,682
716.508,21937,666
716.5221,290803,825
716.5231,59743,784
716.5231,5000,677
716.5242,19293,806
716.5302,34743,885
716.5316,372998,846
716.5382,10733,821
716.5389,95306,846
716.5479,40365,803
716.549,92372,846
716.552,6298,820
716.556,26651,855
716.5562,123071,847
716.5567,13675,874
716.558,18684,836
716.5591,53440,899
716.5609,30530,849
716.5625,14870,855
716.5736,2218,889
716.5747,160003,897
716.5775,8693,816
716.5782,4677,868
716.5814,20503,880
716.5929,64426,862
716.5975,54979,890
716.5992,4038,870
716.6008,2604,905
716.6076,4598,867
716.6309,4815,876
716.6326,5620,849
716.8844,3379,651
717.1419,4490,117
717.144,7995,663
717.2029,5531,242
717.2072,3149,177
717.2079,18586,690
717.2335,5597,288
717.243,8588,426
717.2508,5512,263
717.2662,7287,608
717.2663,2743,191
717.2744,2706,533
717.2906,25766,36
717.3106,4733,39
717.321,3565,269
717.3229,1795,53
717.329,4263,68
717.3306,7324,63
717.3311,3035,73
717.3348,5014,58
717.3481,38814,152
717.3598,2720,116
717.3612,3093,359
717.3636,4681,403
717.3778,6865,314
717.3817,15959,485
717.3836,10347,99
717.3837,3989,611
717.3877,3622,532
717.3908,6942,812
717.391,67778,519
717.3969,30030,541
717.3974,2063,298
717.3992,6323,525
717.3993,3401,486
717.4006,4004,665
717.4059,4667,643
717.4059,2274,859
717.4156,7932,575
717.4188,2389,688
717.4207,3699,654
717.4217,5947,635
717.4348,4758,759
717.4352,4358,223
717.4369,4549,596
717.4385,4716,794
717.4404,8879,623
717.4497,8710,802
717.4551,2867,755
717.4619,46107,673
717.4679,4158,644
717.4689,30542,597
717.4792,3887,665
717.4826,3310,710
717.4947,2996,841
717.51,4420,711
717.5214,226472,843
717.5225,74763,833
717.5236,12127,618
717.5264,7001,813
717.527,40139,844
717.528,12805,831
717.5284,3126,784
717.5305,13971,799
717.5321,76263,844
717.545,10929,853
717.5461,5747,819
717.5484,54083,870
717.5484,11474,849
717.5497,2465,857
717.5498,4540,852
717.5502,5557,830
717.5509,3541,711
717.552,3505,847
717.5594,17559,855
717.5672,4161,837
717.5894,3409,722
717.5934,3401,846
717.5987,5605,668
717.6038,0,849
717.6094,3552,878
717.6116,3411,851
717.6185,5178,782
717.6383,2336,877
717.8817,7920,247
717.885,9623,811
718.2443,3274,608
718.2602,3242,32
718.2934,7549,34
718.3174,2946,392
718.3315,3301,40
718.334,8949,61
718.3646,7804,289
718.3684,10786,49
718.3716,187279,154
718.3741,6794,247
718.3778,10306,230
718.3803,3180,263
718.3816,47856,638
718.3817,3574,589
718.3899,6635,645
718.3918,10539,819
718.3925,9722,651
718.4165,3467,688
718.4313,4374,728
718.4632,2962,629
718.4676,4721,800
718.4813,4688,839
718.4831,17676,857
718.4939,54802,765
718.4962,3351,796
718.501,5692,676
718.5038,9105,613
718.5044,18006,800
718.5048,7164,813
718.5067,3143,832
718.5219,7529,705
718.5241,2332,816
718.5242,63340,843
718.5316,6944,833
718.5323,14845,846
718.5342,5673,819
718.5374,30874,799
718.5374,4131,679
718.5377,23816,832
718.5378,46141,669
718.5381,38179,691
718.5395,39954,841
718.5411,2941,826
718.5435,8134,806
718.5446,35595,904
718.5518,14248,819
718.5521,6522,852
718.5552,3742,860
718.563,10046,904
718.5647,5704,866
718.5696,23267,881
718.5741,14917,858
718.5858,27328,898
718.5871,15973,881
718.5954,1342,849
718.6029,3358,777
718.6115,24280,891
718.6333,32637,904
718.6352,22646,777
718.892,5170,818
719.1393,3717,663
719.18,3090,59
719.2215,5493,546
719.2556,3774,219
719.2559,15214,685
719.2561,16680,715
719.2569,59762,642
719.2826,12376,36
719.2871,2573,195
719.3097,3138,132
719.3151,32100,213
719.3192,4738,48
719.3268,2551,326
719.3324,14640,63
719.3495,2294,124
719.3533,9158,47
719.3534,28687,78
719.3582,5161,164
719.3597,4769,486
719.3691,2578,289
719.3787,3349,183
719.3792,3916,231
719.3866,9768,522
719.3893,3641,586
719.3966,4832,379
719.3967,12266,353
719.4006,3432,613
719.4039,6604,648
719.4154,6126,793
719.4193,2651,688
719.4257,8935,601
719.452,3581,771
719.4537,3658,724
719.4611,7432,620
719.4689,9873,775
719.4739,5177,673
719.4894,3539,739
719.4932,26721,602
719.5012,23280,836
719.5059,4298,686
719.5289,4131,833
719.5309,2948,755
719.5349,6573754,851
719.5355,36140,842
719.5366,1878,826
719.5382,8031,802
719.5413,1968,672
719.5557,3080,869
719.5588,3114,827
719.5596,26000,840
719.5661,3271,747
719.5671,15935,788
719.5707,67847,886
719.6041,8523,887
719.6303,6318,764
719.6325,30156,771
719.6355,39075,781
719.6369,5173,808
719.6379,92245,768
719.7575,15752,851
720.2247,13710,546
720.2619,6727,642
720.3219,3098,65
720.3489,2303,163
720.3527,5561,63
720.3536,2833,85
720.3598,3539,215
720.3745,3524,215
720.3754,2289,296
720.3831,3696,268
720.3863,11975,639
720.3966,9760,514
720.3998,26683,681
720.4225,39329,513
720.4448,3199,589
720.4515,2687,682
720.4616,3523,582
720.4731,3319,775
720.4835,5052,649
720.4893,3923,662
720.4909,3492,674
720.4912,3512,708
720.4967,30920,850
720.4974,339585,874
720.4997,64460,815
720.5172,34385,582
720.5182,3049,711
720.5238,12774,812
720.5324,22800,698
720.533,3641,798
720.5424,2625,813
720.5484,12987,831
720.5529,115246,699
720.5531,6145,711
720.5534,130844,840
720.5542,80589,693
720.5546,11476,878
720.5736,22110,877
720.6092,28133,896
720.6106,3083,869
720.6108,4081,859
720.6137,27244,864
720.6288,4277,881
720.6454,5246,764
720.6463,2934,806
720.6492,8206,837
720.6495,19775,868
720.6522,9368,795
721.0568,2651,640
721.2139,46234,320
721.2149,46112,310
721.2497,5766,267
721.2531,10453,440
721.2534,11717,425
721.2673,3671,38
721.2769,2373,326
721.3042,26524,419
721.3046,2109,37
721.3155,17654,50
721.3303,3171,56
721.3329,8296,73
721.3363,3977,138
721.343,3481,114
721.3531,2902,157
721.3638,26073,244
721.3662,3259,634
721.3666,19776,655
721.3678,5510,642
721.3795,7228,462
721.3837,5463,238
721.4068,19304,826
721.4082,9805,334
721.4209,3486,373
721.433,8252,249
721.4334,3215,439
721.4399,10326,428
721.4487,498078,595
721.4505,5034,514
721.4512,6828,771
721.463,7414,724
721.4661,50591,555
721.4794,7330,672
721.4847,2284,737
721.489,7495,603
721.493,24617,778
721.5006,3897,829
721.5042,40389,841
721.5046,2832,815
721.508,2716,730
721.5119,13192,615
721.5199,7583,710
721.5217,7510,830
721.535,5669,809
721.5395,2921,821
721.5409,2569,798
721.543,106318,851
721.5503,110325,860
721.5517,3108,872
721.5532,3285,712
721.5574,33115,692
721.5577,3340,702
721.5598,9051,875
721.5638,21121,642
721.5692,10192,842
721.5728,44346,855
721.5806,3325,904
721.6342,4272,898
721.6506,29783,794
721.6542,3020,871
721.8815,3176,237
722.2529,4015,425
722.2536,3774,440
722.2652,3567,32
722.3172,13347,56
722.3368,3880,160
722.3958,6911,657
722.4247,3868,584
722.4394,4053,709
722.4654,3919,701
722.4879,22483,796
722.4908,2967,669
722.4911,4060,622
722.492,3687,720
722.4933,10701,777
722.5097,15055,682
722.51,2649,793
722.513,381002,819
722.5138,228453,881
722.5163,7436,840
722.522,9841,824
722.5392,5639,825
722.5403,5474,851
722.5415,4801,666
722.55,32547,859
722.5604,4565,692
722.5678,5947,646
722.5678,2236,889
722.5688,1191444,711
722.5761,3882,843
722.5766,223678,897
722.5805,17531,866
722.5815,4744,875
722.5823,15913,860
722.5936,9871,903
722.6269,6745,894
722.6325,8667,864
722.6342,9296,804
722.6555,0,860
722.6645,7643,830
722.6651,56061,885
722.7927,4209,712
723.1763,4102,232
723.1764,4580,248
723.2222,8270,181
723.2806,25234,329
723.3143,4115,457
723.3179,82657,420
723.3365,89569,285
723.3383,3213,299
723.3428,8528,203
723.3453,10585,233
723.3514,11123,502
723.3557,9648,625
723.3659,3812,299
723.3821,7845,359
723.3845,2494,270
723.3854,5668,314
723.3863,8786,830
723.3924,9046,403
723.3927,8688,385
723.4096,4922,656
723.4172,3619,382
723.4221,6098,685
723.4238,14297,823
723.4242,3731,426
723.4263,14200,803
723.4312,2739,395
723.4372,6313,406
723.446,3186,818
723.4513,2621,460
723.454,7788,764
723.4689,3535,523
723.47,3790,556
723.4744,3450,499
723.4767,4702,479
723.4971,4035,777
723.501,17540,795
723.5022,0,821
723.5022,3935,897
723.5026,0,840
723.5028,0,884
723.5036,3095,879
723.5048,3061,709
723.5057,6990,746
723.506,2950,887
723.5069,4094,866
723.5098,14227,879
723.5126,15032,818
723.5136,43427,879
723.5141,2760,824
723.5155,32539,821
723.5167,5845,865
723.5205,6284,771
723.5274,26300,633
723.5317,3210,842
723.5435,104921,876
723.5554,49587,837
723.5718,12803,712
723.5841,4264,862
723.5865,6074,892
723.6144,14534,824
723.6324,101009,804
723.6385,0,868
723.657,0,882
723.797,3261,78
723.862,3485,206
723.8922,3014,383
724.2857,7068,329
724.3213,19697,33
724.3291,20208,76
724.3309,6243,141
724.3477,6695,204
724.3546,2983,502
724.3642,13920,545
724.3691,3184,207
724.3749,15411,345
724.3792,19112,371
724.381,5456,634
724.3939,3459,504
724.394,3020,467
724.3956,4268,665
724.4062,6012,723
724.4135,2564,688
724.4155,1447,820
724.4219,18715,222
724.4226,7445,558
724.4257,2877,716
724.4424,3677,769
724.4431,3080,613
724.4752,4351,655
724.48,6609,628
724.4822,3541,715
724.4844,2704,796
724.4918,11331,647
724.4973,8835,585
724.4977,6402,795
724.498,3720,818
724.5057,4146,673
724.5117,3942,730
724.5171,1824,882
724.5243,7297,818
724.527,539280,896
724.5288,668419,829
724.5402,172226,842
724.5428,33827,883
724.5497,8506,799
724.5639,83619,869
724.5647,2390,835
724.5737,61881,841
724.5742,34001,711
724.5758,3151,786
724.578,3415,869
724.5843,3745,880
724.594,91734,874
724.5996,4918,890
724.6072,3375,903
724.6081,4538,830
724.6092,0,818
724.6112,59598,807
724.6311,5586,882
724.6349,5367,903
724.6394,3396,892
724.6432,0,850
724.6434,0,879
724.6456,0,900
724.6456,0,890
724.6456,4714,765
724.6458,20937,893
724.6473,0,909
724.6574,20621,33
724.6783,9552,899
724.6811,0,874
724.9041,4398,313
725.2263,3790,507
725.2457,3060,285
725.3021,50233,323
725.3026,3288,56
725.3062,54751,291
725.3223,3018,424
725.3446,2922,167
725.3554,9653,420
725.3564,9038,673
725.3574,3427,507
725.3579,28298,232
725.3589,74491,492
725.3619,3262,525
725.3637,179287,381
725.3675,14707,360
725.3939,8822,629
725.3956,8972,612
725.4018,4502,351
725.4019,1820,315
725.4034,39366,618
725.4039,3631,679
725.4066,8570,566
725.4211,4659,332
725.4295,8505,384
725.4352,3372,321
725.4371,8707,822
725.4376,18436,611
725.4377,7908,302
725.4381,12039,840
725.4451,5500,431
725.457,3138,536
725.4582,13606,630
725.4811,124110,629
725.4834,5215,515
725.4843,3458,550
725.4861,5167,501
725.4876,2517,680
725.4924,11702,726
725.4969,11782,745
725.4998,6754,815
725.5051,9981,701
725.5166,12617,745
725.5217,34134,875
725.5313,13973,882
725.5321,9846,798
725.5321,3243,807
725.5325,37851,892
725.5331,34405,899
725.5335,35761,823
725.5401,5277,874
725.5409,4132,806
725.5426,14504,633
725.5433,9676,900
725.5445,4149,673
725.5463,4992,853
725.549,2877,880
725.5513,2787,818
725.5561,37717,884
725.5587,3364,859
725.5592,6033,902
725.5597,33385,892
725.5663,3513,728
725.5673,12388,873
725.5727,5069,839
725.6094,6746,879
725.6314,36949,866
726.3058,2425,323
726.3553,3943,44
726.357,15478,84
726.3656,21699,157
726.3758,3603,581
726.3793,13518,251
726.3825,10434,386
726.384,7004,417
726.3939,4729,626
726.4065,5604,650
726.4273,33315,593
726.4364,8754,569
726.4408,3899,839
726.4419,3974,583
726.4453,2076,808
726.4517,11705,691
726.4548,2552,594
726.4767,15086,660
726.4918,2505,675
726.4987,106556,663
726.5041,4427,796
726.5083,67300,659
726.5119,4081,780
726.5162,95862,882
726.519,8040,817
726.5317,8163,754
726.5386,3253,772
726.541,132414,831
726.5415,5408,779
726.542,171064,902
726.5421,19743,904
726.5422,8759,774
726.5429,19161,898
726.543,2072785,804
726.5433,208769,904
726.5439,1707337,840
726.5456,20695,901
726.5459,8619,682
726.5461,37621,855
726.5467,3681,892
726.5543,14968,885
726.5834,910225,885
726.5875,5910,786
726.5979,298187,881
726.603,60518,890
726.6071,1324,898
726.6088,4502,768
726.6211,11355,903
726.6226,8427,829
726.6239,429802,865
726.6239,7322,770
726.6247,18877,850
726.6268,0,845
726.6333,4227,846
726.6539,4185,863
726.6559,7827,904
726.6577,3026,883
726.6592,15203,763
726.6604,90065,847
726.6614,7643,827
726.6661,3766,183
726.8484,0,869
726.96,0,869
727.0028,4330,183
727.0475,3900,446
727.0475,5252,394
727.0477,72758,424
727.05,64803,408
727.2097,6805,254
727.2226,6969,314
727.2327,6929,104
727.2388,3522,252
727.2394,7704,490
727.2405,34005,439
727.2419,8436,365
727.2442,18443,212
727.269,3523,171
727.2752,4909,202
727.3063,3070,63
727.3113,4686,291
727.3355,13157,58
727.3366,7991,324
727.3367,5275,151
727.3385,4512,100
727.3425,3541,183
727.3465,6299,364
727.3495,2586,473
727.3512,9528,493
727.3638,6760,496
727.3689,6591,185
727.3705,9979,676
727.3715,6853,304
727.3769,11044,344
727.3825,2316,487
727.3968,31466,188
727.3988,494932,113
727.3989,46030,44
727.4079,3150,619
727.4166,4990,282
727.4205,1407025,632
727.422,36830,696
727.4222,10897,751
727.423,8463,764
727.4247,3185,537
727.4287,3353,708
727.4296,7488,247
727.4337,2476,697
727.4393,7971,588
727.4434,28000,813
727.4452,3487,451
727.4521,27739,426
727.4535,8699,831
727.454,44727,303
727.4546,42983,374
727.4781,5594,660
727.5013,13076,558
727.5027,2399,798
727.5077,3899,761
727.5088,68750,655
727.5411,3975,655
727.5415,10292,816
727.5416,14611,798
727.5461,28451,807
727.549,2696,830
727.5563,3604,805
727.5576,4732,855
727.5579,75907,657
727.5599,8748,669
727.5625,17077,637
727.5676,6079,889
727.5682,282463,902
727.5726,7273,882
727.573,287806,891
727.5732,3077,650
727.5751,0,769
727.5759,38086,889
727.5763,4120,883
727.5765,26418,900
727.5809,2077,881
727.5811,101055,888
727.5865,41534,668
727.598,258094,882
727.6021,4805,899
727.6057,28150,768
727.6116,21274,855
727.6203,3484,113
727.6222,27992,866
727.628,3127,770
727.6438,18117,632
727.6552,3332,825
727.8502,0,870
728.052,9283,408
728.294,3697,192
728.3425,6075,58
728.3563,4090,66
728.3572,2550,47
728.3594,3481,387
728.3818,3171,185
728.4059,2728,183
728.4103,5881,656
728.4175,61371,235
728.4295,2721,251
728.4306,4537,803
728.4376,6146,10
728.4516,3176,630
728.4536,19174,583
728.4585,3963,831
728.4618,4216,625
728.486,3808,733
728.4957,4720,681
728.5004,9889,663
728.5011,3495,790
728.5145,5360,657
728.5159,16100,691
728.5163,24613,794
728.5282,26623,827
728.5305,90168,796
728.5331,14972,881
728.5407,36352,777
728.5413,129168,851
728.5421,2793,820
728.5438,47271,796
728.544,7584,807
728.545,18453,770
728.5454,31857,894
728.5483,1525,837
728.5501,11703,844
728.5523,7766,811
728.5533,63357,801
728.5563,19174,869
728.5569,662305,844
728.557,21214,805
728.5573,1218569,821
728.5585,28969,857
728.5596,0,853
728.5596,2617747,851
728.56,209032,846
728.5603,212058,842
728.5603,15921,901
728.5612,107021,856
728.5676,20763,648
728.5679,35857,868
728.5706,52080,904
728.5748,4338,898
728.5807,17345,903
728.5847,17149,890
728.5968,154772,876
728.6154,2011,851
728.619,31793,901
728.6328,91795,892
728.6345,13694,882
728.635,0,807
728.6377,0,893
728.6386,122218,890
728.639,0,884
728.6392,14408,867
728.6402,230108,881
728.6406,12473,788
728.6407,25310,895
728.6411,55643,856
728.8656,0,896
728.9779,0,896
729.0458,6660,408
729.2509,10894,416
729.256,6662,209
729.3132,5568,672
729.3299,9863,412
729.3513,3089,286
729.3549,6639,269
729.3581,3971,409
729.3591,3564,94
729.3608,2118,146
729.3609,23558,380
729.3616,19607,67
729.3619,17549,305
729.3622,6677,366
729.3623,112204,442
729.3628,18765,375
729.3661,14120,321
729.3671,66711,474
729.3685,8064,463
729.3691,2688,177
729.3831,4747,333
729.3835,3213,383
729.3956,3681,47
729.3965,12263,645
729.3977,7733,333
729.403,1182,598
729.4051,10102,467
729.4053,2360,367
729.4138,3829,434
729.4138,4711,390
729.4243,12590,762
729.4253,28364,374
729.4277,18822,783
729.4281,54446,669
729.4301,3966,700
729.4338,22548,791
729.4351,295219,774
729.4368,13478,807
729.4394,3459,768
729.4508,9841,634
729.4789,10364,691
729.506,8486,686
729.5147,22940,658
729.5289,5267,881
729.5326,8157,825
729.5342,32936,794
729.5391,4852,629
729.5426,3858,806
729.5483,12387,894
729.5513,18206,796
729.5555,5145,836
729.5568,12615,819
729.5576,81597,803
729.5578,30406,859
729.5581,2485,840
729.5588,15535,873
729.5603,64917,844
729.5607,20874,850
729.5763,99411,805
729.5835,5703,739
729.5838,17387,755
729.5854,0,756
729.587,280742,795
729.5875,0,845
729.5877,14339,897
729.5882,5402,756
729.5896,1517,888
729.5897,1032792,904
729.5901,4576,769
729.5903,0,818
729.5904,6959,747
729.5909,63635,756
729.5911,79914,880
729.5911,0,834
729.5979,19630,886
729.5993,17915,903
729.5996,125624,746
729.6183,398051,885
729.6201,5057,778
729.6246,8955,868
729.6362,16193,887
729.6367,3231,765
729.6377,0,872
729.6458,13378,894
729.8551,3825,239
730.3195,22875,38
730.3348,3138,412
730.339,5259,31
730.3601,10453,56
730.3666,5861,238
730.3874,3731,235
730.3896,4228,325
730.3911,12309,126
730.3997,15354,543
730.4062,5954,271
730.408,8224,633
730.4094,9542,292
730.4103,78533,320
730.4303,8401,671
730.4318,3560,688
730.44,3407,621
730.4446,11758,9
730.445,1719,768
730.4459,16636,814
730.448,3077,511
730.4526,3106,402
730.4536,10680,668
730.4683,21610,792
730.4716,14308,708
730.4762,4992,643
730.4967,4365,756
730.5003,3343,827
730.5024,7967,695
730.5051,10821,668
730.5178,2559,760
730.5222,4897,729
730.5246,7961,707
730.5303,8818,813
730.5351,12036,679
730.5377,25799,672
730.5377,7545,668
730.538,25794,698
730.5387,25892,796
730.5401,23432,859
730.541,99232,835
730.5477,10914,806
730.5538,5174,821
730.5539,142087,798
730.555,15049,895
730.5581,23291,845
730.5592,16482,778
730.5601,38698,805
730.5637,191700,855
730.5647,12806,746
730.5654,19344,770
730.5678,86511,855
730.5708,2239,822
730.5714,442308,862
730.5714,104769,856
730.5724,63929,801
730.5734,621739,855
730.5748,45251,865
730.5764,40354,884
730.5903,50283,876
730.5917,19405,900
730.6042,3148,671
730.6056,8649,897
730.6072,12455,661
730.6121,0,890
730.6192,12529,884
730.6387,3726,803
730.6446,9770,888
730.9257,6054,91
730.9335,6381,626
731.1975,5303,451
731.1998,16335,412
731.2013,4343,294
731.2478,5526,80
731.2936,3528,300
731.296,3370,483
731.3153,29329,36
731.3163,4491,73
731.3354,7041,94
731.3427,11949,327
731.354,5692,81
731.3557,2871,51
731.3578,34566,114
731.3608,7756,98
731.372,4312,474
731.3955,14901,489
731.4009,2616,663
731.402,10752,389
731.4034,10471,827
731.4039,3404,243
731.407,3081,271
731.4143,1649,365
731.4236,149550,431
731.4245,2989,752
731.4251,8546,321
731.4261,15634,774
731.4285,173638,383
731.4301,47471,336
731.4335,29811,598
731.4445,3209,791
731.451,3295,8
731.4528,37832,820
731.4597,8341,768
731.4623,169350,642
731.4728,4225,703
731.4825,2806,807
731.4858,3872,669
731.4941,2034,705
731.5137,3654,755
731.5238,3331,817
731.534,24400,798
731.5346,17972,672
731.5382,3621,813
731.5386,18046,843
731.5387,9765,833
731.5423,155653,854
731.5463,67834,845
731.5559,4954,846
731.5588,24025,812
731.5618,45816,851
731.5699,104917,859
731.5703,22863,882
731.5707,13731,876
731.5727,2232,887
731.5745,20663,883
731.5926,13832,676
731.5946,28434,904
731.5951,3259,837
731.6094,7914,891
731.638,4712,784
731.9018,8157,827
732.1029,3977,277
732.289,8940,37
732.2982,3124,37
732.3072,4456,39
732.3112,3296,327
732.3214,6353,33
732.3246,3746,55
732.3247,6000,71
732.3523,23721,63
732.3554,2828,49
732.3604,3102,610
732.3638,3374,98
732.3831,6707,191
732.3967,5193,664
732.407,4098,278
732.4081,8674,834
732.4265,8708,650
732.4307,17123,274
732.4377,10563,598
732.4446,6918,733
732.4446,3249,10
732.4521,5056,706
732.4578,67673,819
732.4588,66087,812
732.4594,4387,827
732.4664,5379,665
732.4885,3261,798
732.4984,13501,866
732.503,3430,684
732.5055,5304,807
732.5064,3033,757
732.5174,8047,778
732.5288,18447,803
732.5328,36211,692
732.5375,3809,674
732.5399,3793,841
732.5418,11291,820
732.5467,7161,807
732.5517,7181,846
732.552,21653,836
732.5527,711235,691
732.5533,24070,716
732.5559,12946,797
732.556,5911,816
732.5608,15827,854
732.5693,15110,855
732.5733,19418,878
732.5778,17230,859
732.5783,9080,870
732.5803,4975,876
732.5868,90694,869
732.5872,39311,895
732.5879,0,779
732.5939,0,819
732.599,9975,884
732.614,0,892
732.6227,10553,906
732.6229,16425,804
732.6271,4696,884
732.6469,0,905
732.648,13088,806
732.8888,3091,203
732.9046,3061,835
733.2347,22625,599
733.2394,4190,165
733.2399,3452,546
733.2505,5410,248
733.2594,22252,35
733.2609,7099,200
733.2818,6305,327
733.2999,6646,38
733.3254,3085,51
733.3293,13467,147
733.3471,5459,89
733.3709,2548,191
733.3818,3546,203
733.3875,10219,465
733.398,11448,556
733.4016,4589,747
733.4034,5600,60
733.4041,3109,655
733.4135,3279,360
733.4299,2060,671
733.4358,11684,695
733.4358,12144,679
733.4398,7673,598
733.4423,3689,729
733.4427,51903,432
733.4441,20947,578
733.4541,5565,14
733.4549,5300,698
733.4566,13977,641
733.4627,2555,717
733.4635,5720,741
733.4922,3104,828
733.4982,3179,553
733.4995,8601,797
733.5009,3126,737
733.5056,2989,665
733.5282,69360,806
733.5357,3177,806
733.5373,5126,843
733.5374,2695,817
733.5384,3967,812
733.5444,22422,818
733.5475,75783,692
733.549,2147,837
733.5499,178536,852
733.5507,2699453,862
733.5563,5581,808
733.5733,5426,710
733.581,15909,878
733.5848,3641,901
733.6337,14779,766
733.6473,4072,793
733.6479,4878,851
733.6497,8842,804
734.2428,8643,546
734.265,3231,28
734.2972,3777,161
734.2984,9013,40
734.3347,6435,63
734.3688,4135,200
734.3978,15184,641
734.4065,5601,652
734.4077,8864,345
734.4078,9094,371
734.417,3085,58
734.4354,2720,689
734.4362,3219,378
734.4587,12962,14
734.4608,3264,641
734.4693,3019,813
734.4802,3045,767
734.4805,12677,859
734.4831,3272,646
734.4858,13473,795
734.5001,3747,662
734.5053,25489,750
734.5059,3711,677
734.5117,1712,732
734.5156,2516923,881
734.5176,36370,820
734.5183,2880,851
734.5302,3517,781
734.5319,7192,798
734.5397,33715,864
734.54,3769,732
734.5419,3358,725
734.5428,2722,761
734.5443,10641,717
734.5461,2808,808
734.548,6204,730
734.5481,47756,838
734.5486,1865,740
734.5533,3363,690
734.5554,151622,853
734.5594,106476,811
734.5691,378472,706
734.5692,932830,714
734.57,12797,737
734.5901,24695,886
734.6067,0,856
734.6071,0,792
734.6268,6973,894
734.6306,6243,881
734.6632,0,872
734.6652,25106,811
734.6654,14755,819
734.6655,0,902
734.7953,6773,567
735.2184,4793,183
735.2311,30978,382
735.235,5276,333
735.2371,5459,599
735.2557,4063,279
735.2732,6242,355
735.2739,5821,273
735.2755,4138,546
735.2824,62904,328
735.2994,4379,567
735.3151,3175,153
735.3358,3064,75
735.3364,8009,57
735.3559,4141,220
735.3566,3559,148
735.3578,4536,184
735.3704,2862,200
735.3753,3794,218
735.3939,9694,402
735.4033,2863,219
735.4056,3116,747
735.4111,46261,601
735.4169,3678,653
735.4424,1812,679
735.4488,3851,781
735.4536,93528,425
735.457,106412,379
735.4692,3512,768
735.4753,3161,785
735.4754,3709,746
735.4856,3987,806
735.4904,5883,750
735.4985,5740,795
735.5085,4116,711
735.5169,9464,746
735.5259,3856,761
735.5301,2935,797
735.531,19352,817
735.5327,5115,875
735.5358,3117,806
735.543,3375,818
735.5468,4663,811
735.5474,2520,727
735.5512,43642,859
735.5528,5624,835
735.5566,5629,629
735.5571,3596,856
735.5583,3516,753
735.5602,7118,864
735.5704,16529,875
735.5716,53097,711
735.5751,15176,892
735.6302,7361,776
735.6697,4418,810
735.6701,0,870
735.7955,20646,192
736.2989,15665,192
736.3204,3295,535
736.3346,3078,59
736.3568,5198,103
736.3649,21710,252
736.3649,4945,274
736.3675,3543,257
736.3718,3951,218
736.3778,3743,256
736.3848,5004,593
736.4076,4163,672
736.4086,3078,399
736.4104,21735,417
736.4272,3001,566
736.4369,5292,631
736.4464,3790,685
736.4595,14523,15
736.481,3137,764
736.485,4208,662
736.4853,6571,806
736.4871,10001,696
736.491,15007,796
736.5007,12246,871
736.5023,12253,807
736.5087,3094,644
736.5134,3254,764
736.5154,2978,695
736.5177,7783,684
736.5287,2624,799
736.5299,8353,866
736.5303,503259,891
736.5305,7612,697
736.5333,2988,811
736.5364,7445,828
736.5481,25706,666
736.5487,8891,866
736.5591,14055,869
736.5609,5341,848
736.5658,2561,709
736.5689,2845,865
736.5727,3055,713
736.5756,9714,718
736.5779,8982,707
736.5824,52008,742
736.5829,3716,714
736.5844,19284,726
736.6172,0,810
736.6446,4262,905
736.6541,0,881
736.6793,3693,813
736.6808,43774,837
736.6812,6471,889
737.1698,12475,216
737.1718,16598,250
737.2844,3331,291
737.2865,9596,273
737.2955,196683,142
737.3,3923,44
737.3173,8650,486
737.3335,15768,38
737.3338,13498,61
737.3365,233996,121
737.3497,9573,94
737.3632,9522,549
737.3994,4717,538
737.4053,3374,410
737.4114,9625,694
737.4124,9282,386
737.4162,4625,670
737.421,9090,141
737.4441,4972,743
737.4451,19135,826
737.4558,3137,15
737.4751,5748,789
737.485,10685,671
737.4894,69971,802
737.4898,20919,579
737.504,16195,827
737.5055,9870,681
737.5135,10244,650
737.5147,5095,678
737.5175,3450,732
737.5176,4941,771
737.5188,3764,697
737.5192,3862,674
737.5221,11463,829
737.5272,4912,807
737.5272,5754,889
737.529,2911,710
737.5343,4973,732
737.5403,13953,867
737.5457,5047,837
737.5498,3206,639
737.5527,12129,693
737.5571,5976,820
737.5581,19851,865
737.5644,29016,887
737.5667,8471,849
737.572,14274,753
737.5749,54538,761
737.5752,36930,709
737.5785,6318,723
737.5887,4344,726
737.5941,14555,898
737.6305,314557,828
737.8489,4507,89
737.8899,2752,152
738.2985,4314,328
738.3513,5872,61
738.3538,8318,91
738.3628,7991,663
738.3926,2812,152
738.4097,8509,649
738.4337,3054,598
738.4391,3383,837
738.4521,7566,580
738.4571,3153,635
738.4594,9938,15
738.4645,2063,697
738.4726,8526,653
738.4818,4107,795
738.4962,19711,803
738.4994,5988,667
738.5083,23241,646
738.5096,7122,409
738.51,43967,808
738.5124,3258,869
738.5139,3539,584
738.5159,27890,818
738.522,5684,674
738.5261,8138,798
738.5268,4733,542
738.5298,40634,690
